"","uniqueID","err_prop_by_ID","err_count_by_ID","err_in_ID","oct_jump_prop_by_ID","oct_jump_count_by_ID","oct_jump_in_ID"
"555","15187_MELANIE_MFF_Helena_060_hll",0,0,0,0,0,0
"556","15187_MELANIE_MFF_Jeremy_023_lll",0,0,0,0,0,0
"557","15187_MELANIE_MFF_Jeremy_092_hhh",0,0,0,0,0,0
"558","15187_MELANIE_MFF_Marilyn_102_llh",0,0,0,0,0,0
"559","15187_MELANIE_MFF_Marilyn_119_hlh",0,0,0,0,0,0
"560","15187_MELANIE_MFM_Helena_096_lhl",0,0,0,0,0,0
"561","15187_MELANIE_MFM_Jeremy_031_hhh",0,0,0,0,0,0
"562","15187_MELANIE_MFM_Jeremy_075_hll",0.0689655172413793,4,1,0,0,1
"563","15187_MELANIE_MFM_Jeremy_086_hhl",0,0,0,0,0,0
"564","15187_MELANIE_MFM_Jeremy_111_llh",0,0,0,0,0,0
"565","15187_MELANIE_MFM_Marilyn_080_lll",0,0,0,0,0,0
"566","15187_MELANIE_MFM_Marilyn_098_lhh",0,0,0,0,0,0
"567","15187_MELANIE_MFM_Marilyn_108_hlh",0,0,0,0,0,0
"568","15187_MELANIE_MMF_Helena_015_llh",0.08,4,1,0,0,1
"569","15187_MELANIE_MMF_Helena_038_hhl",0,0,0,0,0,0
"570","15187_MELANIE_MMF_Helena_103_hll",0,0,0,0,0,0
"571","15187_MELANIE_MMF_Helena_124_lll",0,0,0,0,0,0
"572","15187_MELANIE_MMF_Jeremy_032_lhl",0,0,0,0,0,0
"573","15187_MELANIE_MMF_Jeremy_079_hhh",0,0,0,0,0,0
"574","15187_MELANIE_MMF_Jeremy_121_hlh",0,0,0,0,0,0
"575","15187_MELANIE_MMF_Marilyn_030_lhh",0,0,0,0,0,0
"576","15763_HARMONY_FFM_Helena_019_llh",0.0757575757575758,5,1,0,0,1
"577","15763_HARMONY_FFM_Helena_031_hhl",0,0,0,0,0,0
"578","15763_HARMONY_FFM_Helena_063_hlh",0,0,0,0,0,0
"579","15763_HARMONY_FFM_Helena_075_hhh",0,0,0,0,0,0
"580","15763_HARMONY_FFM_Helena_107_lhh",0,0,0,0,0,0
"581","15763_HARMONY_FFM_Jeremy_071_lll",0,0,0,0,0,0
"582","15763_HARMONY_FFM_Jeremy_081_hll",0.0428571428571429,3,1,0,0,1
"583","15763_HARMONY_FFM_Marilyn_020_lhl",0.0303030303030303,2,1,0,0,1
"584","15763_HARMONY_FMF_Helena_027_lhl",0.0172413793103448,1,1,0,0,1
"585","15763_HARMONY_FMF_Helena_070_hhl",0,0,0,0,0,0
"586","15763_HARMONY_FMF_Jeremy_042_lhh",0,0,0,0,0,0
"587","15763_HARMONY_FMF_Jeremy_049_hhh",0,0,0,0,0,0
"588","15763_HARMONY_FMF_Marilyn_040_hlh",0,0,0,0,0,0
"589","15763_HARMONY_FMF_Marilyn_073_hll",0.191780821917808,14,1,0,0,1
"590","15763_HARMONY_FMF_Marilyn_102_lll",0.0645161290322581,4,1,0,0,1
"591","15763_HARMONY_FMF_Marilyn_112_llh",0,0,0,0,0,0
"592","15763_HARMONY_FMM_Helena_007_lhh",0,0,0,0,0,0
"593","15763_HARMONY_FMM_Helena_044_llh",0,0,0,0,0,0
"594","15763_HARMONY_FMM_Helena_048_hll",0,0,0,0,0,0
"595","15763_HARMONY_FMM_Helena_141_lhl",0.0126582278481013,1,1,0,0,1
"596","15763_HARMONY_FMM_Jeremy_014_hlh",0.015625,1,1,0,0,1
"597","15763_HARMONY_FMM_Jeremy_091_lll",0.0746268656716418,5,1,0,0,1
"598","15763_HARMONY_FMM_Jeremy_096_hhh",0,0,0,0,0,0
"599","15763_HARMONY_FMM_Marilyn_010_hhl",0,0,0,0,0,0
"600","15763_HARMONY_MFF_Helena_087_hll",0.153846153846154,10,1,0,0,1
"601","15763_HARMONY_MFF_Jeremy_003_lhh",0.0655737704918033,4,1,0,0,1
"602","15763_HARMONY_MFF_Jeremy_004_lhl",0,0,0,0,0,0
"603","15763_HARMONY_MFF_Jeremy_052_hhl",0,0,0,0,0,0
"604","15763_HARMONY_MFF_Jeremy_054_lll",0,0,0,0,0,0
"605","15763_HARMONY_MFF_Jeremy_119_llh",0.0123456790123457,1,1,0,0,1
"606","15763_HARMONY_MFF_Marilyn_013_hhh",0,0,0,0,0,0
"607","15763_HARMONY_MFF_Marilyn_079_hlh",0.012987012987013,1,1,0,0,1
"608","15763_HARMONY_MFM_Helena_018_hlh",0.123287671232877,9,1,0,0,1
"609","15763_HARMONY_MFM_Helena_038_lhh",0,0,0,0,0,0
"610","15763_HARMONY_MFM_Helena_074_hhl",0,0,0,0,0,0
"611","15763_HARMONY_MFM_Helena_110_hhh",0,0,0,0,0,0
"612","15763_HARMONY_MFM_Jeremy_086_lhl",0,0,0,0,0,0
"613","15763_HARMONY_MFM_Jeremy_100_lll",0.0547945205479452,4,1,0,0,1
"614","15763_HARMONY_MFM_Jeremy_138_hll",0.15625,10,1,0,0,1
"615","15763_HARMONY_MFM_Marilyn_123_llh",0,0,0,0,0,0
"616","15763_HARMONY_MMF_Helena_060_llh",0,0,0,0,0,0
"617","15763_HARMONY_MMF_Helena_118_lll",0.0175438596491228,1,1,0,0,1
"618","15763_HARMONY_MMF_Jeremy_051_hlh",0,0,0,0,0,0
"619","15763_HARMONY_MMF_Jeremy_113_hhh",0.0476190476190476,3,1,0,0,1
"620","15763_HARMONY_MMF_Jeremy_116_lhl",0,0,0,0,0,0
"621","15763_HARMONY_MMF_Marilyn_072_hhl",0.0746268656716418,5,1,0,0,1
"622","15763_HARMONY_MMF_Marilyn_093_lhh",0,0,0,0,0,0
"623","15763_HARMONY_MMF_Marilyn_105_hll",0.0634920634920635,4,1,0,0,1
"624","15763_MADELYN_FFM_Helena_043_hhl",0.0125,1,1,0,0,1
"625","15763_MADELYN_FFM_Helena_046_hll",0,0,0,0,0,0
"626","15763_MADELYN_FFM_Helena_135_llh",0,0,0,0,0,0
"627","15763_MADELYN_FFM_Jeremy_062_lhh",0,0,0,0,0,0
"628","15763_MADELYN_FFM_Jeremy_129_lll",0,0,0,0,0,0
"629","15763_MADELYN_FFM_Marilyn_023_hhh",0,0,0,0,0,0
"630","15763_MADELYN_FFM_Marilyn_125_hlh",0,0,0,0,0,0
"631","15763_MADELYN_FFM_Marilyn_126_lhl",0,0,0,0,0,0
"632","15763_MADELYN_FMF_Helena_002_lhh",0,0,0,0,0,0
"633","15763_MADELYN_FMF_Helena_101_llh",0,0,0,0,0,0
"634","15763_MADELYN_FMF_Jeremy_045_lhl",0,0,0,0,0,0
"635","15763_MADELYN_FMF_Jeremy_122_hlh",0.136986301369863,10,1,0,0,1
"636","15763_MADELYN_FMF_Marilyn_050_hhh",0,0,0,0,0,0
"637","15763_MADELYN_FMF_Marilyn_078_hhl",0,0,0,0,0,0
"638","15763_MADELYN_FMF_Marilyn_084_hll",0.142857142857143,10,1,0,0,1
"639","15763_MADELYN_FMF_Marilyn_128_lll",0,0,0,0,0,0
"640","15763_MADELYN_FMM_Helena_111_lll",0,0,0,0,0,0
"641","15763_MADELYN_FMM_Jeremy_036_lhl",0,0,0,0,0,0
"642","15763_MADELYN_FMM_Jeremy_047_lhh",0,0,0,0,0,0
"643","15763_MADELYN_FMM_Jeremy_064_llh",0,0,0,0,0,0
"644","15763_MADELYN_FMM_Jeremy_109_hll",0,0,0,0,0,0
"645","15763_MADELYN_FMM_Jeremy_115_hhl",0,0,0,0,0,0
"646","15763_MADELYN_FMM_Jeremy_137_hhh",0,0,0,0,0,0
"647","15763_MADELYN_FMM_Marilyn_056_hlh",0,0,0,0,0,0
"648","15763_MADELYN_MFF_Helena_025_llh",0,0,0,0,0,0
"649","15763_MADELYN_MFF_Helena_080_hhh",0,0,0,0,0,0
"650","15763_MADELYN_MFF_Helena_089_lhh",0,0,0,0,0,0
"651","15763_MADELYN_MFF_Jeremy_011_hlh",0,0,0,0,0,0
"652","15763_MADELYN_MFF_Jeremy_140_hhl",0.0142857142857143,1,1,0,0,1
"653","15763_MADELYN_MFF_Marilyn_082_lll",0.136363636363636,9,1,0,0,1
"654","15763_MADELYN_MFF_Marilyn_095_lhl",0,0,0,0,0,0
"655","15763_MADELYN_MFF_Marilyn_124_hll",0.0857142857142857,6,1,0,0,1
"656","15763_MADELYN_MFM_Helena_005_hlh",0,0,0,0,0,0
"657","15763_MADELYN_MFM_Helena_034_hhl",0,0,0,0,0,0
"658","15763_MADELYN_MFM_Helena_104_llh",0,0,0,0,0,0
"659","15763_MADELYN_MFM_Helena_136_hll",0.0266666666666667,2,1,0,0,1
"660","15763_MADELYN_MFM_Jeremy_008_lll",0.131147540983607,8,1,0,0,1
"661","15763_MADELYN_MFM_Jeremy_024_lhh",0,0,0,0,0,0
"662","15763_MADELYN_MFM_Jeremy_103_hhh",0,0,0,0,0,0
"663","15763_MADELYN_MFM_Marilyn_134_lhl",0,0,0,0,0,0
"664","15763_MADELYN_MMF_Helena_066_lhh",0,0,0,0,0,0
"665","15763_MADELYN_MMF_Helena_121_hhl",0,0,0,0,0,0
"666","15763_MADELYN_MMF_Jeremy_026_llh",0,0,0,0,0,0
"667","15763_MADELYN_MMF_Jeremy_030_lhl",0,0,0,0,0,0
"668","15763_MADELYN_MMF_Jeremy_088_hll",0.116883116883117,9,1,0,0,1
"669","15763_MADELYN_MMF_Marilyn_069_hlh",0,0,0,0,0,0
"670","15763_MADELYN_MMF_Marilyn_076_lll",0.125,9,1,0,0,1
"671","15763_MADELYN_MMF_Marilyn_143_hhh",0,0,0,0,0,0
"672","15763_MELANIE_FFM_Helena_012_lhh",0,0,0,0,0,0
"673","15763_MELANIE_FFM_Helena_015_hhl",0,0,0,0,0,0
"674","15763_MELANIE_FFM_Helena_059_hhh",0,0,0,0,0,0
"675","15763_MELANIE_FFM_Helena_142_hlh",0.169491525423729,10,1,0,0,1
"676","15763_MELANIE_FFM_Jeremy_041_lll",0,0,0,0,0,0
"677","15763_MELANIE_FFM_Jeremy_083_llh",0,0,0,0,0,0
"678","15763_MELANIE_FFM_Marilyn_022_lhl",0,0,0,0,0,0
"679","15763_MELANIE_FFM_Marilyn_099_hll",0.0757575757575758,5,1,0,0,1
"680","15763_MELANIE_FMF_Helena_067_hhl",0,0,0,0,0,0
"681","15763_MELANIE_FMF_Jeremy_039_lll",0,0,0,0,0,0
"682","15763_MELANIE_FMF_Jeremy_057_lhl",0,0,0,0,0,0
"683","15763_MELANIE_FMF_Jeremy_094_hlh",0,0,0,0,0,0
"684","15763_MELANIE_FMF_Jeremy_117_hll",0.0701754385964912,4,1,0,0,1
"685","15763_MELANIE_FMF_Jeremy_127_llh",0,0,0,0,0,0
"686","15763_MELANIE_FMF_Marilyn_009_hhh",0,0,0,0,0,0
"687","15763_MELANIE_FMF_Marilyn_061_lhh",0,0,0,0,0,0
"688","15763_MELANIE_FMM_Helena_065_hll",0,0,0,0,0,0
"689","15763_MELANIE_FMM_Helena_092_hlh",0,0,0,0,0,0
"690","15763_MELANIE_FMM_Jeremy_001_hhl",0,0,0,0,0,0
"691","15763_MELANIE_FMM_Jeremy_017_llh",0,0,0,0,0,0
"692","15763_MELANIE_FMM_Jeremy_035_lll",0.0862068965517241,5,1,0,0,1
"693","15763_MELANIE_FMM_Jeremy_106_lhl",0,0,0,0,0,0
"694","15763_MELANIE_FMM_Jeremy_114_hhh",0,0,0,0,0,0
"695","15763_MELANIE_FMM_Marilyn_131_lhh",0,0,0,0,0,0
"696","15763_MELANIE_MFF_Helena_016_hll",0.0677966101694915,4,1,0,0,1
"697","15763_MELANIE_MFF_Helena_055_lhl",0,0,0,0,0,0
"698","15763_MELANIE_MFF_Helena_090_lhh",0,0,0,0,0,0
"699","15763_MELANIE_MFF_Helena_144_hhl",0,0,0,0,0,0
"700","15763_MELANIE_MFF_Jeremy_032_lll",0,0,0,0,0,0
"701","15763_MELANIE_MFF_Jeremy_097_hhh",0,0,0,0,0,0
"702","15763_MELANIE_MFF_Marilyn_053_hlh",0,0,0,0,0,0
"703","15763_MELANIE_MFF_Marilyn_068_llh",0,0,0,0,0,0
"704","15763_MELANIE_MFM_Helena_098_lhl",0,0,0,0,0,0
"705","15763_MELANIE_MFM_Jeremy_006_hhl",0,0,0,0,0,0
"706","15763_MELANIE_MFM_Jeremy_029_hhh",0,0,0,0,0,0
"707","15763_MELANIE_MFM_Jeremy_085_hll",0.0892857142857143,5,1,0,0,1
"708","15763_MELANIE_MFM_Jeremy_130_llh",0.136986301369863,10,1,0,0,1
"709","15763_MELANIE_MFM_Marilyn_058_lll",0,0,0,0,0,0
"710","15763_MELANIE_MFM_Marilyn_132_hlh",0,0,0,0,0,0
"711","15763_MELANIE_MFM_Marilyn_133_lhh",0,0,0,0,0,0
"712","15763_MELANIE_MMF_Helena_021_hll",0,0,0,0,0,0
"713","15763_MELANIE_MMF_Helena_108_lll",0.087719298245614,5,1,0,0,1
"714","15763_MELANIE_MMF_Helena_120_hhl",0,0,0,0,0,0
"715","15763_MELANIE_MMF_Helena_139_llh",0,0,0,0,0,0
"716","15763_MELANIE_MMF_Jeremy_033_lhl",0,0,0,0,0,0
"717","15763_MELANIE_MMF_Jeremy_037_hlh",0,0,0,0,0,0
"718","15763_MELANIE_MMF_Jeremy_077_hhh",0,0,0,0,0,0
"719","15763_MELANIE_MMF_Marilyn_028_lhh",0,0,0,0,0,0
"720","15775_HARMONY_FFM_Helena_031_hhh",0,0,0,0,0,0
"721","15775_HARMONY_FFM_Helena_068_hlh",0,0,0,0,0,0
"722","15775_HARMONY_FFM_Helena_110_hhl",0,0,0,0,0,0
"723","15775_HARMONY_FFM_Jeremy_084_lll",0,0,0,0,0,0
"724","15775_HARMONY_FFM_Jeremy_088_hll",0,0,0,0,0,0
"725","15775_HARMONY_FFM_Marilyn_089_lhl",0,0,0,0,0,0
"726","15775_HARMONY_FMF_Helena_019_hhl",0,0,0,0,0,0
"727","15775_HARMONY_FMF_Jeremy_053_lhh",0,0,0,0,0,0
"728","15775_HARMONY_FMF_Marilyn_038_llh",0,0,0,0,0,0
"729","15775_HARMONY_FMF_Marilyn_066_hll",0,0,0,0,0,0
"730","15775_HARMONY_FMF_Marilyn_097_hlh",0,0,0,0,0,0
"731","15775_HARMONY_FMF_Marilyn_102_lll",0,0,0,0,0,0
"732","15775_HARMONY_FMM_Helena_015_hll",0,0,0,0,0,0
"733","15775_HARMONY_FMM_Helena_022_lhh",0,0,0,0,0,0
"734","15775_HARMONY_FMM_Helena_042_llh",0,0,0,0,0,0
"735","15775_HARMONY_FMM_Helena_118_lhl",0,0,0,0,0,0
"736","15775_HARMONY_FMM_Jeremy_020_lll",0,0,0,0,0,0
"737","15775_HARMONY_FMM_Jeremy_030_hlh",0.0144927536231884,1,1,0,0,1
"738","15775_HARMONY_FMM_Marilyn_062_hhl",0,0,0,0,0,0
"739","15775_HARMONY_MFF_Helena_027_hll",0.0166666666666667,1,1,0,0,1
"740","15775_HARMONY_MFF_Jeremy_047_llh",0,0,0,0,0,0
"741","15775_HARMONY_MFF_Jeremy_073_lhl",0,0,0,0,0,0
"742","15775_HARMONY_MFF_Jeremy_076_lll",0.0689655172413793,4,1,0,0,1
"743","15775_HARMONY_MFF_Jeremy_085_lhh",0,0,0,0,0,0
"744","15775_HARMONY_MFF_Marilyn_012_hhh",0,0,0,0,0,0
"745","15775_HARMONY_MFF_Marilyn_054_hlh",0,0,0,0,0,0
"746","15775_HARMONY_MFM_Helena_029_lhh",0,0,0,0,0,0
"747","15775_HARMONY_MFM_Helena_091_hhh",0,0,0,0,0,0
"748","15775_HARMONY_MFM_Helena_104_hhl",0,0,0,0,0,0
"749","15775_HARMONY_MFM_Helena_106_hlh",0,0,0,0,0,0
"750","15775_HARMONY_MFM_Jeremy_006_lhl",0,0,0,0,0,0
"751","15775_HARMONY_MFM_Jeremy_059_lll",0,0,0,0,0,0
"752","15775_HARMONY_MFM_Jeremy_065_hll",0,0,0,0,0,0
"753","15775_HARMONY_MMF_Helena_026_lll",0.0377358490566038,2,1,0,0,1
"754","15775_HARMONY_MMF_Helena_067_llh",0,0,0,0,0,0
"755","15775_HARMONY_MMF_Jeremy_037_hhh",0,0,0,0,0,0
"756","15775_HARMONY_MMF_Jeremy_052_hlh",0,0,0,0,0,0
"757","15775_HARMONY_MMF_Jeremy_080_lhl",0,0,0,0,0,0
"758","15775_HARMONY_MMF_Marilyn_033_hhl",0,0,0,0,0,0
"759","15775_HARMONY_MMF_Marilyn_048_lhh",0,0,0,0,0,0
"760","15775_HARMONY_MMF_Marilyn_105_hll",0,0,0,0,0,0
"761","15775_MADELYN_FFM_Helena_016_llh",0,0,0,0,0,0
"762","15775_MADELYN_FFM_Helena_043_hhl",0,0,0,0,0,0
"763","15775_MADELYN_FFM_Helena_049_hll",0,0,0,0,0,0
"764","15775_MADELYN_FFM_Jeremy_060_lhh",0,0,0,0,0,0
"765","15775_MADELYN_FFM_Jeremy_071_lll",0,0,0,0,0,0
"766","15775_MADELYN_FFM_Marilyn_034_hlh",0,0,0,0,0,0
"767","15775_MADELYN_FFM_Marilyn_044_lhl",0,0,0,0,0,0
"768","15775_MADELYN_FFM_Marilyn_072_hhh",0,0,0,0,0,0
"769","15775_MADELYN_FMF_Helena_078_lhh",0,0,0,0,0,0
"770","15775_MADELYN_FMF_Jeremy_070_lhl",0,0,0,0,0,0
"771","15775_MADELYN_FMF_Jeremy_099_hlh",0,0,0,0,0,0
"772","15775_MADELYN_FMF_Marilyn_013_lll",0,0,0,0,0,0
"773","15775_MADELYN_FMF_Marilyn_014_hhh",0,0,0,0,0,0
"774","15775_MADELYN_FMF_Marilyn_075_hll",0,0,0,0,0,0
"775","15775_MADELYN_FMF_Marilyn_093_hhl",0,0,0,0,0,0
"776","15775_MADELYN_FMM_Jeremy_008_lhh",0,0,0,0,0,0
"777","15775_MADELYN_FMM_Jeremy_023_llh",0,0,0,0,0,0
"778","15775_MADELYN_FMM_Jeremy_040_hhl",0,0,0,0,0,0
"779","15775_MADELYN_FMM_Jeremy_063_lhl",0,0,0,0,0,0
"780","15775_MADELYN_FMM_Marilyn_046_hlh",0,0,0,0,0,0
"781","15775_MADELYN_MFF_Helena_116_llh",0,0,0,0,0,0
"782","15775_MADELYN_MFF_Jeremy_092_hhl",0,0,0,0,0,0
"783","15775_MADELYN_MFF_Marilyn_002_hll",0,0,0,0,0,0
"784","15775_MADELYN_MFF_Marilyn_036_lll",0.0606060606060606,4,1,0,0,1
"785","15775_MADELYN_MFF_Marilyn_041_lhl",0,0,0,0,0,0
"786","15775_MADELYN_MFM_Helena_010_llh",0,0,0,0,0,0
"787","15775_MADELYN_MFM_Helena_017_hhl",0,0,0,0,0,0
"788","15775_MADELYN_MFM_Jeremy_032_lll",0.171428571428571,12,1,0,0,1
"789","15775_MADELYN_MFM_Jeremy_035_lhh",0,0,0,0,0,0
"790","15775_MADELYN_MFM_Jeremy_107_hhh",0,0,0,0,0,0
"791","15775_MADELYN_MFM_Marilyn_001_lhl",0,0,0,0,0,0
"792","15775_MADELYN_MMF_Helena_004_lhh",0,0,0,0,0,0
"793","15775_MADELYN_MMF_Helena_086_hhl",0,0,0,0,0,0
"794","15775_MADELYN_MMF_Marilyn_009_lll",0,0,0,0,0,0
"795","15775_MADELYN_MMF_Marilyn_051_hhh",0,0,0,0,0,0
"796","15775_MADELYN_MMF_Marilyn_069_hlh",0,0,0,0,0,0
"797","15775_MELANIE_FFM_Helena_003_lhh",0,0,0,0,0,0
"798","15775_MELANIE_FFM_Helena_058_hhh",0,0,0,0,0,0
"799","15775_MELANIE_FFM_Helena_101_hlh",0,0,0,0,0,0
"800","15775_MELANIE_FFM_Jeremy_005_llh",0,0,0,0,0,0
"801","15775_MELANIE_FFM_Jeremy_082_lll",0,0,0,0,0,0
"802","15775_MELANIE_FFM_Marilyn_021_hll",0,0,0,0,0,0
"803","15775_MELANIE_FFM_Marilyn_095_lhl",0,0,0,0,0,0
"804","15775_MELANIE_FMF_Helena_096_hhl",0,0,0,0,0,0
"805","15775_MELANIE_FMF_Jeremy_024_lll",0,0,0,0,0,0
"806","15775_MELANIE_FMF_Jeremy_028_llh",0,0,0,0,0,0
"807","15775_MELANIE_FMF_Jeremy_055_hlh",0,0,0,0,0,0
"808","15775_MELANIE_FMF_Jeremy_074_lhl",0,0,0,0,0,0
"809","15775_MELANIE_FMM_Helena_064_hll",0,0,0,0,0,0
"810","15775_MELANIE_FMM_Jeremy_018_hhh",0,0,0,0,0,0
"811","15775_MELANIE_FMM_Jeremy_045_llh",0,0,0,0,0,0
"812","15775_MELANIE_FMM_Jeremy_050_hhl",0,0,0,0,0,0
"813","15775_MELANIE_FMM_Jeremy_083_lhl",0,0,0,0,0,0
"814","15775_MELANIE_FMM_Jeremy_108_lll",0.087719298245614,5,1,0,0,1
"815","15775_MELANIE_FMM_Marilyn_057_lhh",0,0,0,0,0,0
"816","15775_MELANIE_MFF_Helena_056_hll",0,0,0,0,0,0
"817","15775_MELANIE_MFF_Helena_077_lhh",0,0,0,0,0,0
"818","15775_MELANIE_MFF_Helena_087_hhl",0,0,0,0,0,0
"819","15775_MELANIE_MFF_Helena_094_lhl",0,0,0,0,0,0
"820","15775_MELANIE_MFF_Jeremy_098_lll",0,0,0,0,0,0
"821","15775_MELANIE_MFF_Jeremy_100_hhh",0,0,0,0,0,0
"822","15775_MELANIE_MFF_Marilyn_025_hlh",0,0,0,0,0,0
"823","15775_MELANIE_MFF_Marilyn_103_llh",0,0,0,0,0,0
"824","15775_MELANIE_MFM_Jeremy_090_hhh",0,0,0,0,0,0
"825","15775_MELANIE_MFM_Jeremy_109_hhl",0,0,0,0,0,0
"826","15775_MELANIE_MFM_Marilyn_039_hlh",0,0,0,0,0,0
"827","15775_MELANIE_MMF_Helena_007_llh",0,0,0,0,0,0
"828","15775_MELANIE_MMF_Helena_011_lll",0,0,0,0,0,0
"829","15775_MELANIE_MMF_Helena_111_hll",0,0,0,0,0,0
"830","15775_MELANIE_MMF_Jeremy_079_lhl",0,0,0,0,0,0
"831","15775_MELANIE_MMF_Jeremy_081_hhh",0,0,0,0,0,0
"832","15775_MELANIE_MMF_Marilyn_112_lhh",0,0,0,0,0,0
"833","15778_HARMONY_FFM_Helena_003_lhh",0.0677966101694915,4,1,0,0,1
"834","15778_HARMONY_FFM_Helena_014_llh",0,0,0,0,0,0
"835","15778_HARMONY_FFM_Helena_022_hlh",0,0,0,0,0,0
"836","15778_HARMONY_FFM_Helena_034_hhh",0.0571428571428571,4,1,0,0,1
"837","15778_HARMONY_FFM_Helena_064_hhl",0.0307692307692308,2,1,0,0,1
"838","15778_HARMONY_FFM_Jeremy_015_hll",0,0,0,0,0,0
"839","15778_HARMONY_FFM_Jeremy_033_lll",0,0,0,0,0,0
"840","15778_HARMONY_FFM_Marilyn_099_lhl",0,0,0,0,0,0
"841","15778_HARMONY_FMF_Helena_111_hhl",0,0,0,0,0,0
"842","15778_HARMONY_FMF_Helena_141_lhl",0,0,0,0,0,0
"843","15778_HARMONY_FMF_Jeremy_039_lhh",0,0,0,0,0,0
"844","15778_HARMONY_FMF_Jeremy_134_hhh",0.0256410256410256,2,1,0,0,1
"845","15778_HARMONY_FMF_Marilyn_021_hlh",0,0,0,0,0,0
"846","15778_HARMONY_FMF_Marilyn_043_llh",0,0,0,0,0,0
"847","15778_HARMONY_FMF_Marilyn_096_lll",0.0657894736842105,5,1,0,0,1
"848","15778_HARMONY_FMF_Marilyn_104_hll",0.0704225352112676,5,1,0,0,1
"849","15778_HARMONY_FMM_Helena_029_lhh",0,0,0,0,0,0
"850","15778_HARMONY_FMM_Helena_054_hll",0.0597014925373134,4,1,0,0,1
"851","15778_HARMONY_FMM_Helena_058_llh",0,0,0,0,0,0
"852","15778_HARMONY_FMM_Helena_077_lhl",0,0,0,0,0,0
"853","15778_HARMONY_FMM_Jeremy_083_hlh",0,0,0,0,0,0
"854","15778_HARMONY_FMM_Jeremy_098_hhh",0,0,0,0,0,0
"855","15778_HARMONY_FMM_Jeremy_127_lll",0,0,0,0,0,0
"856","15778_HARMONY_FMM_Marilyn_112_hhl",0,0,0,0,0,0
"857","15778_HARMONY_MFF_Helena_082_hll",0,0,0,0,0,0
"858","15778_HARMONY_MFF_Jeremy_007_hhl",0.0862068965517241,5,1,0,0,1
"859","15778_HARMONY_MFF_Jeremy_055_lll",0,0,0,0,0,0
"860","15778_HARMONY_MFF_Jeremy_071_lhh",0,0,0,0,0,0
"861","15778_HARMONY_MFF_Jeremy_086_lhl",0,0,0,0,0,0
"862","15778_HARMONY_MFF_Jeremy_142_llh",0,0,0,0,0,0
"863","15778_HARMONY_MFF_Marilyn_044_hhh",0,0,0,0,0,0
"864","15778_HARMONY_MFF_Marilyn_108_hlh",0,0,0,0,0,0
"865","15778_HARMONY_MFM_Helena_053_hlh",0,0,0,0,0,0
"866","15778_HARMONY_MFM_Helena_066_hhl",0.0175438596491228,1,1,0,0,1
"867","15778_HARMONY_MFM_Helena_084_hhh",0,0,0,0,0,0
"868","15778_HARMONY_MFM_Helena_109_lhh",0.0945945945945946,7,1,0,0,1
"869","15778_HARMONY_MFM_Jeremy_013_lhl",0,0,0,0,0,0
"870","15778_HARMONY_MFM_Jeremy_026_hll",0,0,0,0,0,0
"871","15778_HARMONY_MFM_Jeremy_137_lll",0,0,0,0,0,0
"872","15778_HARMONY_MFM_Marilyn_133_llh",0,0,0,0,0,0
"873","15778_HARMONY_MMF_Helena_030_llh",0.0508474576271186,3,1,0,0,1
"874","15778_HARMONY_MMF_Helena_129_lll",0,0,0,0,0,0
"875","15778_HARMONY_MMF_Jeremy_023_lhl",0.0491803278688525,3,1,0,0,1
"876","15778_HARMONY_MMF_Jeremy_068_hhh",0.0125,1,1,0,0,1
"877","15778_HARMONY_MMF_Jeremy_139_hlh",0,0,0,0,0,0
"878","15778_HARMONY_MMF_Marilyn_059_hll",0.112903225806452,7,1,0,0,1
"879","15778_HARMONY_MMF_Marilyn_092_lhh",0.0151515151515152,1,1,0,0,1
"880","15778_HARMONY_MMF_Marilyn_101_hhl",0,0,0,0,0,0
"881","15778_MADELYN_FFM_Helena_085_llh",0,0,0,0,0,0
"882","15778_MADELYN_FFM_Helena_090_hll",0,0,0,0,0,0
"883","15778_MADELYN_FFM_Helena_117_hhl",0,0,0,0,0,0
"884","15778_MADELYN_FFM_Jeremy_005_lll",0,0,0,0,0,0
"885","15778_MADELYN_FFM_Jeremy_065_lhh",0,0,0,0,0,0
"886","15778_MADELYN_FFM_Marilyn_006_hhh",0,0,0,0,0,0
"887","15778_MADELYN_FFM_Marilyn_119_hlh",0,0,0,0,0,0
"888","15778_MADELYN_FFM_Marilyn_132_lhl",0,0,0,0,0,0
"889","15778_MADELYN_FMF_Helena_074_llh",0,0,0,0,0,0
"890","15778_MADELYN_FMF_Helena_094_lhh",0,0,0,0,0,0
"891","15778_MADELYN_FMF_Jeremy_012_hlh",0,0,0,0,0,0
"892","15778_MADELYN_FMF_Jeremy_144_lhl",0.185185185185185,10,1,0,0,1
"893","15778_MADELYN_FMF_Marilyn_019_hhl",0,0,0,0,0,0
"894","15778_MADELYN_FMF_Marilyn_079_lll",0.0677966101694915,4,1,0,0,1
"895","15778_MADELYN_FMF_Marilyn_091_hhh",0,0,0,0,0,0
"896","15778_MADELYN_FMM_Helena_102_lll",0,0,0,0,0,0
"897","15778_MADELYN_FMM_Jeremy_011_hhh",0,0,0,0,0,0
"898","15778_MADELYN_FMM_Jeremy_032_lhh",0,0,0,0,0,0
"899","15778_MADELYN_FMM_Jeremy_061_lhl",0,0,0,0,0,0
"900","15778_MADELYN_FMM_Jeremy_103_hll",0,0,0,0,0,0
"901","15778_MADELYN_FMM_Jeremy_113_llh",0,0,0,0,0,0
