Filename,t_ms,F0
file110,1070,232.003
file110,1080,229.778
file110,1090,232.219
file110,1100,232.464
file110,1110,232.941
file110,1120,231.763
file110,1130,236.496
file110,1140,234.139
file110,1150,232.644
file110,1160,229.162
file110,1170,228.951
file110,1180,228.854
file110,1190,227.703
file110,1200,226.801
file110,1210,226.013
file110,1220,223.223
file110,1230,223.834
file110,1240,221.835
file110,1250,219.462
file110,1260,218.613
file110,1270,217.805
file110,1280,213.014
file110,1290,210.65
file110,1300,219.228
file110,1310,220.924
file110,1310,220.924
file110,1320,226.362
file110,1330,226.385
file110,1340,222.484
file110,1350,221.81
file110,1360,224.927
file110,1370,221.57
file110,1380,217.922
file110,1390,214.488
file110,1400,214.721
file110,1410,212.675
file110,1420,216.822
file110,1430,216.724
file110,1440,213.615
file110,1450,228.366
file110,1460,192.019
file110,1470,190.058
file110,1470,190.058
file110,1480,202.378
file110,1490,268.586
file110,1500,228.973
file110,1510,217.009
file110,1520,214.995
file110,1530,222.904
file110,1540,213.426
file110,1550,208.317
file110,1560,207.548
file110,1570,205.992
file110,1580,203.51
file110,1590,198.539
file110,1600,192.857
file110,1610,193.772
file110,1620,195.014
file110,1630,195.923
file110,1640,192.823
file110,1650,191.643
file110,1660,189.701
file110,1670,177.75
file110,1680,177.75
file110,1690,202.544
file110,1700,220.334
file110,1710,221.693
file110,1720,213.451
file110,1730,208.069
file110,1740,206.241
file110,1750,215.21
file110,1760,215.974
file110,1770,222.106
file110,1780,232.881
file110,1790,242.768
file110,1800,256.42
file110,1810,253.694
file110,1820,259.987
file110,1830,267.113
file110,1840,279.137
file110,1850,286.318
file110,1860,297.124
file110,1870,303.994
file110,1880,316.895
file110,1890,318.303
file110,1900,316.551
file110,1910,335.118
file110,1920,344.952
file110,1930,361.447
file110,1940,362.006
file110,1950,366.38
file110,1960,378.659
file110,1970,369.362
file110,1980,360.914
file110,1990,353.978
file110,2000,359.684
file110,2010,347.299
file110,2020,363.421
file110,2030,381.816
file111,1070,181.956
file111,1080,181.505
file111,1090,206.768
file111,1100,206.768
file111,1110,211.924
file111,1120,211.924
file111,1130,211.924
file111,1140,211.924
file111,1150,211.924
file111,1160,211.924
file111,1170,212.211
file111,1180,213.105
file111,1190,213.105
file111,1200,213.105
file111,1210,213.105
file111,1220,213.105
file111,1230,213.105
file111,1240,213.105
file111,1250,213.105
file111,1260,213.105
file111,1270,213.105
file111,1280,242.553
file111,1290,270.54
file111,1300,292.011
file111,1310,255.151
file111,1320,249.905
file111,1330,242.052
file111,1340,242.294
file111,1340,242.294
file111,1350,236.72
file111,1360,234.389
file111,1370,235.643
file111,1380,232.082
file111,1390,230.49
file111,1400,229.437
file111,1410,225.434
file111,1420,223.271
file111,1430,218.205
file111,1440,220.703
file111,1450,219.741
file111,1460,221.355
file111,1470,220.033
file111,1480,219.378
file111,1490,221.357
file111,1500,222.413
file111,1510,221.34
file111,1520,217.171
file111,1530,216.292
file111,1540,215.361
file111,1550,214.783
file111,1560,213.66
file111,1570,214.598
file111,1580,214.149
file111,1590,213.568
file111,1600,211.836
file111,1610,204.34
file111,1620,209.023
file111,1630,203.883
file111,1640,212.735
file111,1650,217.558
file111,1650,217.558
file111,1660,222.019
file111,1670,242.175
file111,1680,206.647
file111,1690,213.724
file111,1700,213.951
file111,1710,211.939
file111,1720,205.293
file111,1730,198.983
file111,1740,203.246
file111,1750,225.733
file111,1760,215.484
file111,1770,219.035
file111,1780,210.013
file111,1790,231.551
file111,1790,231.551
file111,1800,231.551
file111,1810,231.551
file111,1820,245.845
file111,1830,206.251
file111,1840,203.484
file111,1850,200.396
file111,1860,197.257
file111,1870,196.416
file111,1880,195.832
file111,1890,198.396
file111,1900,194.687
file111,1910,187.687
file111,1920,187.878
file111,1930,189.935
file111,1940,189.605
file111,1950,188.956
file111,1960,187.392
file111,1970,176.743
file111,1980,193.586
file111,1990,188.864
file111,2000,182.588
file111,2010,183.028
file111,2020,181.238
file111,2030,207.869
file111,2040,201.897
file111,2050,201.089
file111,2060,225.314
file111,2070,189.414
file111,2080,198.43
file111,2090,219.14
file111,2100,221.125
file111,2110,111.292
file111,2120,112.72
file111,2130,110.074
file111,2140,112.858
file111,2150,112.619
file111,2160,114.139
file111,2170,116.709
file111,2180,117.431
file111,2190,116.74
file111,2200,119.789
file111,2210,116.775
file111,2220,121.648
file111,2230,116.422
file111,2240,113.714
file111,2250,113.756
file111,2260,261.626
file111,2270,283.565
file111,2280,238.354
file111,2290,231.686
file111,2300,243.024
file111,2310,239.27
file111,2320,238.639
file111,2330,240.519
file111,2340,235.994
file111,2350,211.788
file111,2360,218.671
file111,2370,225.313
file111,2380,212.321
file111,2390,220.898
file111,2400,209.471
file111,2410,181.52
file111,2420,189.722
file111,2430,189.722
file111,2440,189.722
file112,700,115.893
file112,710,122.831
file112,720,114.123
file112,730,57.839
file112,740,59.042
file112,750,60.776
file112,760,61.497
file112,770,59.596
file112,780,58.684
file112,790,116.772
file112,800,111.01
file112,810,115.143
file112,820,116.346
file112,830,116.706
file112,840,114.163
file112,850,113.466
file112,860,265.6
file112,870,257.48
file112,880,268.578
file112,890,245.67
file112,900,238.924
file112,910,238.714
file112,920,234.393
file112,930,234.041
file112,940,234.092
file112,940,234.092
file112,950,229.942
file112,960,230.677
file112,970,228.91
file112,980,229.633
file112,990,230.447
file112,1000,230.2
file112,1010,226.88
file112,1020,227.656
file112,1030,226.13
file112,1040,224.442
file112,1050,223.512
file112,1060,222.583
file112,1070,221.395
file112,1080,222.102
file112,1090,224.49
file112,1100,223.882
file112,1110,219.792
file112,1120,217.762
file112,1130,216.586
file112,1140,216.162
file112,1150,215.418
file112,1160,214.403
file112,1170,213.072
file112,1180,212.865
file112,1190,210.565
file112,1200,211.348
file112,1210,209.688
file112,1220,209.843
file112,1230,214.203
file112,1240,214.916
file112,1240,214.916
file112,1250,215.083
file112,1260,216.36
file112,1270,224.939
file112,1280,238.912
file112,1290,252.297
file112,1300,249.757
file112,1310,228.494
file112,1320,239.991
file112,1330,235.004
file112,1340,228.106
file112,1350,253.92
file112,1360,280.914
file112,1370,280.914
file112,1380,220.536
file112,1390,214.098
file112,1390,214.098
file112,1400,234.949
file112,1410,231.684
file112,1420,231.684
file112,1430,224.566
file112,1440,224.304
file112,1450,223.962
file112,1460,226.431
file112,1470,225.026
file112,1480,223.434
file112,1490,219.504
file112,1500,216.682
file112,1510,213.39
file112,1520,210.464
file112,1530,207.592
file112,1540,207.012
file112,1550,206.538
file112,1560,205.805
file112,1570,203.363
file112,1580,203.698
file112,1590,194.2
file112,1600,218.443
file112,1610,200.729
file112,1620,198.983
file112,1630,197.347
file112,1640,196.338
file112,1650,194.569
file112,1660,193.707
file112,1670,194.818
file112,1680,193.156
file112,1690,193.288
file112,1700,195.838
file112,1710,194.721
file112,1720,198.553
file112,1730,200.454
file112,1740,200.229
file112,1750,210.201
file112,1760,222.394
file112,1770,213.762
file112,1780,226.202
file112,1790,222.997
file112,1800,231.534
file112,1810,236.264
file112,1820,259.471
file112,1830,272.366
file112,1840,102.519
file112,1850,102.232
file112,1860,109.12
file112,1870,110.063
file112,1880,113.079
file112,1890,109.423
file112,1900,114.511
file112,1910,106.78
file112,1920,107.497
file112,1930,110.561
file113,780,261.417
file113,790,261.417
file113,800,261.417
file113,810,255.383
file113,820,255.383
file113,830,255.383
file113,840,255.383
file113,850,255.383
file113,860,255.383
file113,870,255.383
file113,880,255.383
file113,890,255.383
file113,900,280.473
file113,910,280.473
file113,920,280.473
file113,930,280.473
file113,940,280.247
file113,950,248.419
file113,960,245.325
file113,970,239.652
file113,980,235.385
file113,990,234.965
file113,1000,230.862
file113,1010,230.864
file113,1010,230.864
file113,1020,228.68
file113,1030,228.763
file113,1040,226.294
file113,1050,223.17
file113,1060,223.646
file113,1070,217.264
file113,1080,214.78
file113,1090,220.117
file113,1100,218.382
file113,1110,216.64
file113,1120,215.166
file113,1130,217.72
file113,1140,223.957
file113,1150,219.857
file113,1160,216.518
file113,1170,215.022
file113,1180,212.793
file113,1190,213.307
file113,1200,209.897
file113,1210,210.975
file113,1220,211.751
file113,1230,209.273
file113,1240,197.387
file113,1250,197.457
file113,1260,205.623
file113,1270,184.279
file113,1280,209.63
file113,1290,231.161
file113,1290,231.161
file113,1300,218.925
file113,1310,188.112
file113,1320,227.49
file113,1330,241.551
file113,1340,226.92
file113,1350,215.686
file113,1360,218.641
file113,1370,225.666
file113,1380,231.644
file113,1390,212.331
file113,1400,207.024
file113,1410,217.203
file113,1420,224.333
file113,1430,194.771
file113,1430,194.771
file113,1440,175.985
file113,1450,237.422
file113,1460,194.107
file113,1470,203.155
file113,1480,205.354
file113,1490,199.952
file113,1500,210.665
file113,1510,207.9
file113,1520,185.852
file113,1530,188.696
file113,1540,200.673
file113,1550,220.022
file113,1560,191.802
file113,1570,187.486
file113,1580,212.075
file113,1590,213.454
file113,1600,210.373
file113,1610,204.073
file113,1620,207.045
file113,1630,208.246
file113,1640,201.251
file113,1650,206.975
file113,1660,212.818
file113,1670,217.95
file113,1680,229.485
file113,1690,231.788
file113,1700,234.085
file113,1710,240.351
file113,1720,243.896
file113,1730,250.491
file113,1740,260.126
file113,1750,256.93
file113,1760,257.03
file113,1770,287.413
file113,1780,275.798
file113,1790,296.624
file113,1800,285.897
file113,1810,305.668
file113,1820,313.214
file113,1830,312.914
file113,1840,320.741
file113,1850,299.455
file113,1860,55.339
file113,1870,58.381
file113,1880,59.714
file113,1890,58.224
file113,1900,56.5
file113,1910,57.098
file113,1920,54.998
file113,1930,55.683
file113,1940,55.7
file113,1950,57.384
file113,1960,58.497
file114,810,233.413
file114,820,233.413
file114,830,233.413
file114,840,233.413
file114,850,233.413
file114,860,233.413
file114,870,233.413
file114,880,275.703
file114,890,276.143
file114,900,223.091
file114,910,266.877
file114,920,265.314
file114,930,229.494
file114,940,238.784
file114,950,236.978
file114,960,234.974
file114,970,234.418
file114,980,232.722
file114,990,232.855
file114,1000,233.495
file114,1010,233.119
file114,1020,232.076
file114,1030,231.326
file114,1030,231.326
file114,1040,230.53
file114,1050,229.345
file114,1060,231.71
file114,1070,233.388
file114,1080,231.437
file114,1090,229.792
file114,1100,227.71
file114,1110,220.928
file114,1120,225.544
file114,1130,223.74
file114,1140,221.309
file114,1150,221.631
file114,1160,225.189
file114,1170,221.826
file114,1180,220.538
file114,1190,221.119
file114,1200,222.528
file114,1210,224.356
file114,1220,223.835
file114,1230,223.605
file114,1240,219.139
file114,1250,210.246
file114,1260,209.359
file114,1270,207.241
file114,1280,206.2
file114,1290,204.916
file114,1300,195.257
file114,1310,216.25
file114,1320,216.831
file114,1330,229.876
file114,1340,217.369
file114,1340,217.369
file114,1350,205.946
file114,1360,209.649
file114,1370,209.617
file114,1380,208.87
file114,1390,216.521
file114,1400,210.405
file114,1410,210.921
file114,1420,219.745
file114,1430,198.843
file114,1440,206.684
file114,1450,225.87
file114,1460,212.008
file114,1470,207.933
file114,1480,212.644
file114,1490,208.789
file114,1500,212.939
file114,1510,213.788
file114,1520,216.746
file114,1530,218.465
file114,1540,221.874
file114,1550,226.416
file114,1560,234.72
file114,1570,231.1
file114,1580,246.083
file114,1590,249.646
file114,1600,240.441
file114,1610,252.944
file114,1620,263.273
file114,1630,269.205
file114,1640,289.228
file114,1650,288.223
file114,1660,303.432
file114,1670,312.269
file114,1680,322.508
file114,1690,328.197
file114,1700,333.891
file114,1710,338.361
file114,1720,343.348
file114,1730,347.993
file114,1740,355.896
file114,1750,362.658
file114,1760,360.258
file114,1770,364.995
file114,1780,357.611
file114,1790,346.596
file114,1800,353.401
file114,1810,333.554
file114,1820,392.304
file114,1830,384.781
file114,1840,366.129
file115,1020,304.516
file115,1030,304.516
file115,1040,304.516
file115,1050,304.516
file115,1060,304.516
file115,1070,313.782
file115,1080,280.467
file115,1090,289.308
file115,1100,304.014
file115,1110,299.988
file115,1120,284.753
file115,1130,276.71
file115,1140,272.747
file115,1150,264.95
file115,1160,264.796
file115,1170,264.052
file115,1180,257.181
file115,1190,254.972
file115,1200,254.159
file115,1210,248.34
file115,1220,254.724
file115,1230,250.881
file115,1240,252.738
file115,1250,251.735
file115,1250,251.735
file115,1260,243.65
file115,1270,245.431
file115,1280,242.497
file115,1290,241.862
file115,1300,239.603
file115,1310,247.81
file115,1320,228.341
file115,1330,237.396
file115,1340,227.929
file115,1350,229.423
file115,1360,228.515
file115,1370,233.599
file115,1380,238.288
file115,1390,239.249
file115,1400,233.17
file115,1410,231.088
file115,1420,232.081
file115,1430,228.099
file115,1440,224.597
file115,1450,226.815
file115,1460,213.853
file115,1470,237.023
file115,1480,218.867
file115,1490,224.368
file115,1500,230.531
file115,1510,229.087
file115,1510,229.087
file115,1520,198.811
file115,1530,224.466
file115,1540,257.339
file115,1550,229.816
file115,1560,245.29
file115,1570,238.399
file115,1580,232.192
file115,1590,232.818
file115,1600,233.625
file115,1610,231.467
file115,1620,235.286
file115,1630,238.273
file115,1640,241.051
file115,1650,238.318
file115,1660,238.247
file115,1670,238.723
file115,1680,262.813
file115,1690,246.107
file115,1700,254.864
file115,1710,235.516
file115,1720,269.287
file115,1730,272.047
file115,1740,257.691
file115,1750,270.101
file115,1760,273.374
file115,1770,264.845
file115,1780,260.002
file115,1790,262.131
file115,1800,267.729
file115,1810,271.345
file115,1820,279.522
file115,1830,294.71
file115,1840,282.355
file115,1850,309.733
file115,1860,309.741
file115,1870,310.741
file115,1880,310.947
file115,1890,306.857
file115,1900,305.365
file115,1910,304.658
file115,1920,297.867
file115,1930,298.162
file115,1940,296.814
file115,1950,304.881
file115,1960,362.243
file115,1970,379.044
file115,1980,420.806
file115,1990,347.958
file115,2000,359.086
file115,2010,346.613
file115,2020,418.513
file115,2030,447.622
file116,760,176.515
file116,770,176.515
file116,780,176.515
file116,790,176.515
file116,800,181.325
file116,810,197.803
file116,820,197.803
file116,830,197.803
file116,840,197.803
file116,850,197.803
file116,860,202.813
file116,870,216.911
file116,880,211.043
file116,890,255.069
file116,900,248.246
file116,910,247.429
file116,920,240.37
file116,930,238.61
file116,940,237.27
file116,950,234.38
file116,960,232.619
file116,970,231.008
file116,980,229.538
file116,990,227.003
file116,990,227.003
file116,1000,225.507
file116,1010,225.439
file116,1020,225.899
file116,1030,232.823
file116,1040,216.782
file116,1050,239.818
file116,1060,216.275
file116,1070,214.675
file116,1080,216.538
file116,1090,220.503
file116,1100,211.515
file116,1110,199.843
file116,1120,203.129
file116,1130,197.976
file116,1140,208.713
file116,1150,202.183
file116,1160,201.401
file116,1170,203.877
file116,1180,205.101
file116,1190,204.289
file116,1200,207.593
file116,1210,206.617
file116,1220,198.183
file116,1230,186.961
file116,1240,186.58
file116,1250,197.208
file116,1260,191.275
file116,1270,206.5
file116,1280,211.22
file116,1290,267.587
file116,1300,265.994
file116,1300,265.994
file116,1310,228.098
file116,1320,233.703
file116,1330,194.141
file116,1340,201.853
file116,1350,200.847
file116,1360,201.25
file116,1370,203.193
file116,1380,213.776
file116,1390,207.313
file116,1400,215.788
file116,1410,221.778
file116,1420,210.559
file116,1430,221.133
file116,1440,218.082
file116,1450,215.575
file116,1460,218.732
file116,1470,223.496
file116,1480,228.035
file116,1490,233.965
file116,1500,236.211
file116,1510,238.636
file116,1520,245.904
file116,1530,256.233
file116,1540,258.414
file116,1550,260.266
file116,1560,264.302
file116,1570,270.727
file116,1580,280.999
file116,1590,281.252
file116,1600,291.498
file116,1610,285.272
file116,1620,289.341
file116,1630,293.703
file116,1640,300.639
file116,1650,306.436
file116,1660,305.766
file116,1670,306.082
file116,1680,304.534
file116,1690,303.738
file116,1700,304.099
file116,1710,304.82
file116,1720,303.373
file116,1730,305.707
file116,1740,302.852
file116,1750,307.597
file116,1760,303.112
file116,1770,315.29
file116,1780,317.025
file116,1790,300.313
file116,1800,298.294
file116,1810,303.001
file116,1820,304.41
file116,1830,262.072
file116,1840,262.072
file116,1850,267.663
file116,1860,283.643
file116,1870,261.291
file117,730,266.791
file117,740,286.126
file117,750,293.466
file117,760,293.466
file117,770,293.466
file117,780,293.466
file117,790,293.466
file117,800,293.466
file117,810,293.466
file117,820,293.466
file117,830,293.466
file117,840,293.466
file117,850,293.466
file117,860,293.466
file117,870,293.466
file117,880,293.466
file117,890,293.466
file117,900,293.466
file117,910,293.466
file117,920,293.466
file117,930,305.046
file117,940,276.247
file117,950,246.882
file117,960,248.471
file117,970,256.484
file117,980,251.508
file117,990,247.03
file117,1000,245.351
file117,1010,241.898
file117,1020,237.99
file117,1030,233.002
file117,1040,233.779
file117,1050,232.466
file117,1060,234.216
file117,1070,233.85
file117,1080,233.025
file117,1080,233.025
file117,1090,231.935
file117,1100,233.655
file117,1110,232.715
file117,1120,233.025
file117,1130,231.698
file117,1140,230.276
file117,1150,230.32
file117,1160,220.801
file117,1170,231.241
file117,1180,227.367
file117,1190,225.978
file117,1200,227.265
file117,1210,227.208
file117,1220,234.092
file117,1230,236.338
file117,1240,233.865
file117,1250,231.957
file117,1260,233.628
file117,1270,233.784
file117,1280,233.664
file117,1290,234.738
file117,1300,217.411
file117,1310,231.071
file117,1320,227.3
file117,1330,227.838
file117,1340,225.05
file117,1350,229.051
file117,1360,237.15
file117,1370,250.407
file117,1380,251.527
file117,1380,251.527
file117,1390,250.251
file117,1400,228.052
file117,1410,221.154
file117,1420,219.456
file117,1430,217.456
file117,1440,214.016
file117,1450,221.74
file117,1460,218.442
file117,1470,217.578
file117,1480,215.825
file117,1490,212.88
file117,1500,210.191
file117,1510,210.213
file117,1520,207.021
file117,1530,203.646
file117,1540,203.662
file117,1550,200.679
file117,1560,196.809
file117,1570,197.834
file117,1580,197.231
file117,1590,196.918
file117,1600,198.605
file117,1610,200.241
file117,1620,203.134
file117,1630,205.073
file117,1640,191.557
file117,1650,190.608
file117,1660,182.594
file117,1670,189.944
file117,1680,192.614
file117,1690,194.207
file117,1700,196.09
file117,1710,197.314
file117,1720,200.968
file117,1730,198.231
file117,1740,200.703
file117,1750,200.769
file117,1760,208.916
file117,1770,211.891
file117,1780,220.026
file117,1790,228.146
file117,1800,234.185
file117,1810,245.591
file117,1820,266.949
file117,1830,303.358
file117,1840,280.362
file117,1850,267.017
file117,1860,228.994
file117,1870,291.707
file117,1880,278.829
file117,1890,278.829
file118,840,393.588
file118,850,393.588
file118,860,393.588
file118,870,380.844
file118,880,380.844
file118,890,361.119
file118,900,368.475
file118,910,304.622
file118,920,289.812
file118,930,274.315
file118,940,264.184
file118,950,259.966
file118,960,257.136
file118,970,252.716
file118,980,249.698
file118,990,249.629
file118,1000,245.05
file118,1010,243.393
file118,1020,242.969
file118,1030,241.547
file118,1040,241.524
file118,1040,241.524
file118,1050,241.682
file118,1060,240.394
file118,1070,236.455
file118,1080,238.355
file118,1090,225.516
file118,1100,234.757
file118,1110,230.919
file118,1120,232.365
file118,1130,231.084
file118,1140,231.383
file118,1150,235.109
file118,1160,241.986
file118,1170,238.6
file118,1180,239.504
file118,1190,241.814
file118,1200,241.77
file118,1210,242.22
file118,1220,233.298
file118,1230,231.22
file118,1240,227.981
file118,1250,225.725
file118,1260,227.952
file118,1270,220.137
file118,1280,229.035
file118,1290,227.092
file118,1290,227.092
file118,1300,234.227
file118,1310,255.259
file118,1320,236.058
file118,1330,222.082
file118,1340,217.701
file118,1350,225.875
file118,1360,222.556
file118,1370,217.621
file118,1380,214.335
file118,1390,219.01
file118,1400,218.207
file118,1410,255.456
file118,1420,213.266
file118,1430,226.875
file118,1440,230.991
file118,1450,236.844
file118,1460,227.391
file118,1470,228.888
file118,1480,231.905
file118,1490,231.262
file118,1500,231.302
file118,1510,229.153
file118,1520,235.568
file118,1530,228.035
file118,1540,107.09
file118,1550,106.008
file118,1560,108.127
file118,1570,109.467
file118,1580,116.271
file118,1590,116.914
file118,1600,114.133
file118,1610,119.406
file118,1620,117.963
file118,1630,118.658
file118,1640,252.698
file118,1650,249.393
file118,1660,273.212
file118,1670,286.195
file118,1680,283.529
file118,1690,296.298
file118,1700,323.76
file118,1710,324.401
file118,1720,330.724
file118,1730,354.612
file118,1740,330.803
file118,1750,393.333
file119,790,255.301
file119,800,255.301
file119,810,255.301
file119,820,255.301
file119,830,255.301
file119,840,255.301
file119,850,250.053
file119,860,245.5
file119,870,262.234
file119,880,247.72
file119,890,248.944
file119,900,237.792
file119,910,233.528
file119,920,229.041
file119,930,227.317
file119,940,226.128
file119,950,224.429
file119,960,223.661
file119,970,223.946
file119,980,223.976
file119,990,226.344
file119,1000,226.449
file119,1010,225.968
file119,1010,225.968
file119,1020,223.904
file119,1030,222.549
file119,1040,221.593
file119,1050,220.809
file119,1060,219.007
file119,1070,216.543
file119,1080,217.703
file119,1090,213.125
file119,1100,211.879
file119,1110,211.532
file119,1120,217.287
file119,1130,214.85
file119,1140,212.345
file119,1150,211.012
file119,1160,210.549
file119,1170,212.454
file119,1180,213.879
file119,1190,214.766
file119,1200,212.341
file119,1210,203.321
file119,1220,204.831
file119,1230,200.987
file119,1240,196.758
file119,1250,217.911
file119,1260,211.112
file119,1270,217.353
file119,1280,223.971
file119,1290,219.749
file119,1290,219.749
file119,1300,213.106
file119,1310,209.536
file119,1320,208.884
file119,1330,207.478
file119,1340,209.046
file119,1350,223.516
file119,1360,215.219
file119,1370,214.289
file119,1380,217.05
file119,1390,220.564
file119,1400,224.204
file119,1410,230.393
file119,1420,234.664
file119,1430,244.617
file119,1440,241.506
file119,1450,244.648
file119,1460,246.668
file119,1470,247.65
file119,1480,250.56
file119,1490,253.132
file119,1500,259.09
file119,1510,263.97
file119,1520,264.206
file119,1530,264.506
file119,1540,265.666
file119,1550,267.155
file119,1560,262.083
file119,1570,276.88
file119,1580,278.221
file119,1590,281.889
file119,1600,285.112
file119,1610,289.735
file119,1620,287.855
file119,1630,294.118
file119,1640,297.282
file119,1650,296.154
file119,1660,295.071
file119,1670,295.142
file119,1680,294.635
file119,1690,292.06
file119,1700,297.282
file119,1710,287.268
file119,1720,303.313
file119,1730,297.375
file119,1740,297.545
file119,1750,306.707
file119,1760,236.155
file119,1770,236.155
file119,1780,236.155
file119,1790,236.155
file119,1800,236.155
file119,1810,236.155
file119,1820,236.155
file120,1090,244.57
file120,1100,244.57
file120,1110,244.57
file120,1120,244.57
file120,1130,244.57
file120,1140,244.57
file120,1150,244.57
file120,1160,244.57
file120,1170,256.508
file120,1180,267.978
file120,1190,248.164
file120,1200,229.315
file120,1210,229.821
file120,1220,229.233
file120,1230,228.303
file120,1240,226.326
file120,1250,225.606
file120,1260,223.86
file120,1270,223.065
file120,1280,221.691
file120,1290,221.946
file120,1300,220.547
file120,1300,220.547
file120,1310,221.032
file120,1320,221.149
file120,1330,220.358
file120,1340,219.567
file120,1350,221.032
file120,1360,220.223
file120,1370,221.04
file120,1380,219.503
file120,1390,218.954
file120,1400,222.054
file120,1410,217.595
file120,1420,218.394
file120,1430,226.57
file120,1440,221.841
file120,1450,221.005
file120,1460,219.966
file120,1470,220.291
file120,1480,222.048
file120,1490,224.163
file120,1500,222.739
file120,1510,221.004
file120,1520,218.628
file120,1530,208.865
file120,1540,188.61
file120,1550,211.553
file120,1560,214.07
file120,1570,214.704
file120,1580,222.587
file120,1590,228.094
file120,1590,228.094
file120,1600,210.457
file120,1610,175.696
file120,1620,182.399
file120,1630,204.092
file120,1640,204.684
file120,1650,219.219
file120,1660,209.597
file120,1670,205.021
file120,1680,204.722
file120,1690,203.523
file120,1700,198.253
file120,1710,200.651
file120,1720,199.046
file120,1730,198.07
file120,1740,203.825
file120,1750,201.388
file120,1760,203.498
file120,1770,205.809
file120,1780,206.065
file120,1790,209.33
file120,1800,216.853
file120,1810,216.953
file120,1820,211.286
file120,1830,206.926
file120,1840,207.136
file120,1850,209.548
file120,1860,210.381
file120,1870,212.357
file120,1880,213.595
file120,1890,211.923
file120,1900,210.613
file120,1910,212.736
file120,1920,213.986
file120,1930,214.061
file120,1940,219.007
file120,1950,218.458
file120,1960,220.232
file120,1970,222.12
file120,1980,224.734
file120,1990,226.646
file120,2000,237.011
file120,2010,228.221
file120,2020,236.252
file120,2030,268.47
file120,2040,248.342
file120,2050,243.815
file120,2060,222.362
file120,2070,205.679
file120,2080,227.332
file120,2090,226.616
file120,2100,231.857
file121,920,361.793
file121,930,425.927
file121,940,411.124
file121,950,410.398
file121,960,418.187
file121,970,430.599
file121,980,395.66
file121,990,278.553
file121,1000,283.02
file121,1010,273.088
file121,1020,272.439
file121,1030,259.66
file121,1040,252.163
file121,1050,247.848
file121,1060,245.912
file121,1070,246.113
file121,1080,241.165
file121,1090,247.288
file121,1100,246.653
file121,1110,245.884
file121,1120,244.595
file121,1130,244.784
file121,1140,246.163
file121,1150,246.16
file121,1150,246.16
file121,1160,245.679
file121,1170,245.019
file121,1180,229.44
file121,1190,233.331
file121,1200,235.93
file121,1210,228.927
file121,1220,222.404
file121,1230,232.742
file121,1240,231.453
file121,1250,236.982
file121,1260,237.266
file121,1270,231.126
file121,1280,226.391
file121,1290,226.41
file121,1300,227.38
file121,1310,265.467
file121,1320,300.414
file121,1330,215.74
file121,1340,212.312
file121,1350,223.285
file121,1360,216.363
file121,1370,219.89
file121,1380,213.442
file121,1390,112.348
file121,1400,111.193
file121,1400,111.193
file121,1410,120.896
file121,1420,117.831
file121,1430,111.143
file121,1440,106.618
file121,1450,105.501
file121,1460,110.292
file121,1470,111.793
file121,1480,212.303
file121,1490,230.017
file121,1500,216.44
file121,1510,213.662
file121,1520,232.888
file121,1530,219.369
file121,1540,218.403
file121,1550,221.28
file121,1560,232.97
file121,1570,74.72
file121,1580,74.809
file121,1590,75.672
file121,1600,76.236
file121,1610,119.893
file121,1620,120.701
file121,1630,124.409
file121,1640,132.646
file121,1650,128.92
file121,1660,133.597
file121,1670,114.955
file121,1680,127.012
file121,1690,134.92
file121,1700,263.966
file121,1710,283.275
file121,1720,272.024
file121,1730,299.349
file121,1740,296.963
file121,1750,306.839
file121,1760,315.7
file121,1770,324.107
file121,1780,333.301
file121,1790,335.421
file121,1800,339.055
file121,1810,344.388
file121,1820,345.427
file121,1830,349.725
file121,1840,344.344
file121,1850,337.45
file121,1860,369.696
file121,1870,313.282
file121,1880,303.577
file121,1890,296.066
file121,1900,304.773
file122,850,164.267
file122,860,169.984
file122,870,169.875
file122,880,176.059
file122,890,196.785
file122,900,196.785
file122,910,196.785
file122,920,196.785
file122,930,212.416
file122,940,239.687
file122,950,234.198
file122,960,232.311
file122,970,236.68
file122,980,232.828
file122,990,226.362
file122,1000,228.266
file122,1010,228.724
file122,1020,226.385
file122,1030,228.473
file122,1040,231.644
file122,1050,232.605
file122,1050,232.605
file122,1060,232.95
file122,1070,227.721
file122,1080,220.506
file122,1090,222.541
file122,1100,227.031
file122,1110,229.955
file122,1120,254.82
file122,1130,250.518
file122,1140,230.201
file122,1150,221.305
file122,1160,220.844
file122,1170,219.21
file122,1180,217.731
file122,1190,224.642
file122,1200,228.008
file122,1210,230.701
file122,1220,228.956
file122,1230,223.982
file122,1240,223.962
file122,1250,227.206
file122,1260,207.506
file122,1270,212.186
file122,1280,217.158
file122,1290,221.506
file122,1300,218.695
file122,1310,217.794
file122,1320,219.481
file122,1330,216.352
file122,1340,209.995
file122,1340,209.995
file122,1350,210.106
file122,1360,230.399
file122,1370,222.245
file122,1380,214.715
file122,1390,220.33
file122,1400,207.508
file122,1410,225.847
file122,1420,213.337
file122,1430,206.313
file122,1440,197.98
file122,1450,205.172
file122,1460,214.987
file122,1470,197.94
file122,1480,199.323
file122,1490,219.217
file122,1500,219.624
file122,1510,202.307
file122,1520,200.434
file122,1530,220.847
file122,1540,209.556
file122,1550,221.439
file122,1560,213.516
file122,1570,230.385
file122,1580,227.635
file122,1590,233.453
file122,1600,239.265
file122,1610,244.86
file122,1620,246.177
